"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000130167"	0.103538837784879	-0.195407456168263	2.45962477383953	-0.0794460432528607	0.936677847129332	NA
"ENSG00000130175"	26.7325814577728	-1.25759751796109	0.258765438987516	-4.85999027877044	1.17391517113317e-06	6.52327619894608e-06
"ENSG00000130176"	61.1882396043208	0.385564910612132	0.247338325807855	1.55885631291795	0.119030392319368	0.180775604645493
"ENSG00000130177"	258.056644538948	-0.0820446950267759	0.157955920343059	-0.519415130807291	0.603471282135127	0.684536812832676
"ENSG00000130193"	0.113674009963349	-1.41043586320773	2.08707472008456	-0.6757955762842	0.499170443734435	NA
"ENSG00000130201"	4.74547862734403	1.62730665957246	0.735237504734628	2.21330746744185	0.0268764551450943	0.0498901439055152
"ENSG00000130202"	4.8787010091719	0.511638322937697	0.416517071002922	1.22837299730773	0.219306979682628	0.300454268516383
"ENSG00000130203"	0.0376237156368335	-0.672985128734465	4.47850447756339	-0.150270058254048	0.880551554778814	NA
"ENSG00000130204"	2.43733052622777	0.88547207960204	0.859156305328485	1.03062978658289	0.302714462304479	0.392890186948392
"ENSG00000130208"	0.633179769259674	0.509190515707197	0.912650016526703	0.557925279665295	0.576895408356781	0.661028986660414
"ENSG00000130222"	1.1794627959459	1.06062816147335	0.659754205178286	1.60761106658916	0.107920386964186	0.165728867032923
"ENSG00000130226"	0.117241613582118	-1.26973731226875	3.04042833032809	-0.417617905873065	0.676226502981696	NA
"ENSG00000130227"	153.915734477418	-0.180315691007346	0.19693832538681	-0.915594720596839	0.359879501388426	0.452963686969942
"ENSG00000130234"	0.114999750202756	-1.31293554541497	2.27679401714534	-0.576659783681764	0.564169304833735	NA
"ENSG00000130244"	2.77550273317149	-3.28253574681598	0.685140647294081	-4.79103927022889	1.65919645262065e-06	8.88666393842409e-06
"ENSG00000130254"	51.1656003540051	-1.5550199252334	0.241840722214938	-6.42993417730269	1.27659213704206e-10	1.76811218498258e-09
"ENSG00000130255"	421.696919550087	-2.77988093602281	0.240127627921761	-11.5766809512171	5.41003475887948e-31	2.25926330339752e-28
"ENSG00000130270"	0.430005589485513	-1.12027686636616	1.72153233669087	-0.650744015950091	0.515211744673179	0.604420963083433
"ENSG00000130299"	0.349325878474746	-2.26187420741632	1.26778705292995	-1.78411208900499	0.0744054532834399	0.120675715158184
"ENSG00000130300"	0.551545072103238	-0.379149389089853	1.10447422640401	-0.34328495860361	0.731384095366732	0.790339858719433
"ENSG00000130303"	27.4564539926006	-2.72306716724085	0.388491381761393	-7.00933738837308	2.39449407004773e-12	4.73436481769408e-11
"ENSG00000130304"	0.602334157135706	-2.01083784280769	1.15361542236527	-1.74307468834358	0.0813205693203126	0.130190377068219
"ENSG00000130305"	9.84189205446202	-2.85201216581664	0.492289301471281	-5.79336613103915	6.89894798444062e-09	6.43263884800922e-08
"ENSG00000130307"	0.118249186487591	-1.34444579507839	3.07111877368127	-0.437770693403316	0.661552517492253	NA
"ENSG00000130309"	1.04450614442792	-1.63547906780904	0.875246977923207	-1.8685915050969	0.0616796685359488	0.10269217000927
"ENSG00000130311"	23.5286909195234	-0.495579517605353	0.197080646163152	-2.51460266268404	0.0119166601944279	0.024448934664197
"ENSG00000130312"	4.02297267629751	-1.42375359414119	0.278732072747399	-5.10796472077138	3.25647432029665e-07	2.06143650013818e-06
"ENSG00000130313"	13.2303809980625	-1.33139950072178	0.344492631212505	-3.86481271322315	0.000111174472335918	0.00037904388997063
"ENSG00000130332"	12.0731273589617	-2.91427577597363	0.349354378216967	-8.34188994810227	7.31124815202898e-17	3.43878193799015e-15
"ENSG00000130338"	0.72985460738263	-1.85917291821022	0.814841605847571	-2.2816371977918	0.0225107686829602	0.0427537077204898
"ENSG00000130340"	80.1912213091971	0.268160211560442	0.253275993347525	1.05876679434238	0.289705999711722	0.379148944162131
"ENSG00000130347"	2.48916472117325	-3.58527673034083	0.861085597443272	-4.16367053517815	3.13171920703437e-05	0.00012177827988753
"ENSG00000130348"	14.640336149115	-2.71029018517151	0.500806964498998	-5.41184603509429	6.2378312712976e-08	4.63165693694786e-07
"ENSG00000130349"	4.08581764153544	-2.87543956147392	0.559628705492541	-5.13812020943992	2.77500355139039e-07	1.77871274147493e-06
"ENSG00000130363"	3.02780688512138	-1.69630807151121	0.693489925602271	-2.44604573027939	0.014443267963836	0.0290013317411301
"ENSG00000130377"	0.08121715991986	-1.52812531244859	4.39292864815752	-0.347860262444626	0.727945129608242	NA
"ENSG00000130382"	0.422617179190867	-1.845418410553	0.925510939089833	-1.99394554144096	0.0461580062658559	0.0800432218887329
"ENSG00000130396"	2.59599660240652	0.0342673851577677	0.647229295743093	0.0529447374881646	0.957775938999217	0.968142578390824
"ENSG00000130402"	41.162001067774	-0.897538209164981	0.274728479561104	-3.26700096982612	0.00108693308004327	0.00291137507795457
"ENSG00000130413"	0.86261146810941	-1.22936211496383	1.41576170576056	-0.868339714205931	0.385208387093617	0.478463883058777
"ENSG00000130414"	62.0103562728276	-1.21410155589836	0.225481005245755	-5.38449593381533	7.26479461637567e-08	5.30838465579391e-07
"ENSG00000130429"	7258.40089173025	0.788252062660339	0.12615351257774	6.24835604299638	4.1479527936714e-10	5.14981418464735e-09
"ENSG00000130449"	1.62243674450196	-2.2142204958025	0.770578893475931	-2.87345074534106	0.00406014382348325	0.00943237390954529
"ENSG00000130475"	35.5695634182841	-0.659504081412472	0.258900970918249	-2.54732177740931	0.0108553286155524	0.0224958321279591
"ENSG00000130479"	2.66951801842558	-1.15850852050017	0.495216593010572	-2.33939762288101	0.019314864448395	0.0373688259108987
"ENSG00000130508"	0.071146425257183	-0.993693626289838	3.46273558735529	-0.286967803697881	0.774136972784679	NA
"ENSG00000130511"	4.74831168900367	-0.221702850548932	0.763089288044982	-0.290533301963824	0.771408277625995	0.8235167304953
"ENSG00000130517"	6.18688288158618	0.0890621567514985	0.3492663110836	0.254997845269368	0.798724763460548	0.845928832250985
"ENSG00000130518"	0.0848897839876618	-1.45725266476533	2.60267812274655	-0.559905065489819	0.575544193449043	NA
"ENSG00000130520"	13.382626681614	-0.881971504029608	0.267625903616599	-3.29553863101802	0.00098233196455918	0.00265806338181623
"ENSG00000130522"	0.997812018090841	-2.58698012979857	0.733262168735689	-3.52804254753673	0.000418644859429422	0.0012450031954676
"ENSG00000130528"	0.143927235101987	-0.579330477131556	1.91834986037956	-0.301994171708038	0.762656505958183	NA
"ENSG00000130529"	2.13924699323451	-0.533666909980321	0.536310778118042	-0.995070268498056	0.319702089679182	0.411066849959769
"ENSG00000130540"	0.191847662966144	-1.43519820043251	2.07148061907864	-0.692836895124254	0.488411915400938	NA
"ENSG00000130544"	3.00620984767849	-2.0075099722801	0.601944520721165	-3.33504152488171	0.00085286662543488	0.00234738465450731
"ENSG00000130558"	0.197992111954484	0.13501195152174	2.50447553727401	0.0539082732142367	0.957008245180827	NA
"ENSG00000130559"	2.34735160747143	-1.48357091031987	0.561613354663888	-2.64162327693891	0.00825097739702594	0.0176344167972107
"ENSG00000130560"	22.3939622645168	-0.525498076988806	0.30887039145776	-1.70135465076028	0.0888764114601231	0.140435995594836
"ENSG00000130561"	0.665203200509668	0.5845430203557	1.00583747292023	0.581150569642833	0.56113897878575	0.646626374146209
"ENSG00000130589"	0.424286300224178	-2.90410184339196	1.02252983125127	-2.84011454202584	0.00450973376917503	0.0103443144262652
"ENSG00000130590"	0.226607152157664	-2.08536503931307	1.50026744800555	-1.38999552518809	0.164530236188112	0.236985623433272
"ENSG00000130592"	184.319976838858	-1.74513927183241	0.268105127741119	-6.50916036756116	7.5572011409506e-11	1.09282045040336e-09
"ENSG00000130595"	8.57579951961861	0.282129708573363	0.525020915418026	0.53736851292625	0.591013088568399	0.673793882785256
"ENSG00000130598"	2.01404413981279	-0.81397893692791	0.645058833153439	-1.26186774770402	0.206996379179156	0.286148771337942
"ENSG00000130600"	3.79104916391702	1.55295437145085	0.59845245638202	2.59495028366886	0.00946046023386422	0.0199045194630355
"ENSG00000130635"	0.101449355472295	-0.930507486723609	4.6888866164981	-0.198449560168414	0.84269334499515	NA
"ENSG00000130638"	92.2942865601797	-0.917694973323501	0.197815484479746	-4.6391463021059	3.49851331337186e-06	1.7225084662943e-05
"ENSG00000130640"	17.7971107147268	-0.88297891117072	0.421339412122676	-2.09564756053164	0.0361134668778761	0.0647683090895381
"ENSG00000130649"	1.25953236702017	-0.500345643607691	1.35688030916651	-0.3687470738779	0.712316257619163	0.7757571002252
"ENSG00000130653"	1.14052721949099	-4.04382961972151	1.01562343976661	-3.98162297302904	6.84462927622992e-05	0.000245129511579326
"ENSG00000130669"	0.38567532499055	-2.56676100825075	1.21266385839076	-2.11663025206088	0.0342912405459277	0.061878693984998
"ENSG00000130684"	0.724679236201832	-2.94859885049761	0.918266745557134	-3.21104827629212	0.00132251715044865	0.00347220591547587
"ENSG00000130695"	2.99070411426241	-2.67689029975116	0.617269843767819	-4.33666139173656	1.44663217135117e-05	6.10598405923138e-05
"ENSG00000130699"	0.830132828951062	-2.57199734025838	0.80464592387334	-3.19643369083076	0.00139137803181803	0.00363361392012209
"ENSG00000130702"	0.690588347189415	-1.01659690842474	1.08245464797784	-0.939158892544708	0.347649171063939	0.440142694205985
"ENSG00000130703"	63.9598772937945	-0.0295237857688982	0.193350848465543	-0.152695403217533	0.87863848595582	0.908774915562681
"ENSG00000130706"	41.3327262012642	-0.663813493538068	0.184984012317203	-3.58849116322435	0.000332597264513816	0.00101472723096411
"ENSG00000130707"	1.36572164758516	1.84239293965688	1.13617267692755	1.62157828389175	0.104893675548524	0.161747761299565
"ENSG00000130713"	7.83934587528301	-2.38959232247182	0.621872349795227	-3.84257689421097	0.000121749251992061	0.00041052763437793
"ENSG00000130714"	3.71519703095219	-1.84447822734049	0.882639391579863	-2.0897302397064	0.0366420389797643	0.0655882503156425
"ENSG00000130717"	8.70810435839803	0.198761038475193	0.363851176431516	0.54627015480491	0.584880248431975	0.668220826700306
"ENSG00000130720"	0.0543276341291856	-0.864950493518188	4.92007003977026	-0.175800443190149	0.860450721444864	NA
"ENSG00000130723"	9.50361433797394	-2.01436417090673	0.414708873786381	-4.85729700576493	1.18999031470134e-06	6.59664381612997e-06
"ENSG00000130724"	119.75679079267	-0.910352891196162	0.15601018103982	-5.83521463233098	5.37213677070774e-09	5.14120950257801e-08
"ENSG00000130725"	13.9708683242505	-0.0208448462922845	0.308693290677888	-0.0675260749804744	0.946162904563043	0.959813837893508
"ENSG00000130726"	28.3668912091444	-2.09217651499615	0.371226388418634	-5.63585073762806	1.74196212872811e-08	1.48459988225121e-07
"ENSG00000130731"	48.8223756301236	0.0765762444181577	0.214650346817183	0.356748757007029	0.721279901186377	0.782546004009006
"ENSG00000130733"	10.7498654985272	0.96273792598338	0.388095364601287	2.48067360189282	0.0131134390388537	0.0266111476063088
"ENSG00000130734"	5.80343962043934	-0.850996513525695	0.520048580680075	-1.63637887909017	0.101760316753977	0.15779891135215
"ENSG00000130741"	72.6885655572596	-1.19724661542916	0.308083917176537	-3.8861055338475	0.000101865236671983	0.000350250705233683
"ENSG00000130748"	3.95953064200748	1.92956582879681	0.700498575167857	2.75456067606482	0.00587709914746498	0.0130254588856891
"ENSG00000130749"	2.77952339157692	-0.963464420681924	0.391550434817117	-2.46063938386873	0.013868968852689	0.0279754478569829
"ENSG00000130755"	750.967399447553	-0.69805038524009	0.10780992359906	-6.47482496913833	9.49219094137088e-11	1.34857611714466e-09
"ENSG00000130758"	0.184775480120249	-0.343937139014946	1.4582170892894	-0.235861410170792	0.813540213704934	NA
"ENSG00000130762"	0.0255336192306236	-0.991872406030469	4.92002413366204	-0.201599093639446	0.84023015385106	NA
"ENSG00000130764"	2.28068650381468	-1.21223266375021	0.603148781244244	-2.00984019440357	0.0444481051529773	0.0774386014049533
"ENSG00000130766"	0.843310651883073	-2.2473299473964	0.98671650572343	-2.2775842244057	0.0227513612916525	0.0431630657984943
"ENSG00000130768"	0.180298478400734	-1.67511228424236	2.38049434814899	-0.70368252944809	0.481630502616811	NA
"ENSG00000130770"	46.4646099717485	-1.55222694519908	0.158787789549911	-9.77548053032868	1.43474854893295e-22	1.45384336417978e-20
"ENSG00000130772"	1.7481552912886	-2.96869605648282	0.577696244996994	-5.13885295636338	2.76420590927881e-07	1.77261617662965e-06
"ENSG00000130775"	26.2095764378152	-1.62658948053753	0.332101950642562	-4.8978618685929	9.68851008455313e-07	5.51041508358344e-06
"ENSG00000130779"	258.653841852318	-0.0760205598936484	0.162127127343117	-0.468894756475656	0.63914486449014	0.714649523532545
"ENSG00000130783"	0.266289328461588	-0.125504364625262	1.6245639930268	-0.0772541833771838	0.938421338294792	0.954550451669353
"ENSG00000130787"	3.39734114025257	-3.94483321462279	0.700151952897216	-5.63425296223076	1.75818789147348e-08	1.49615095289065e-07
"ENSG00000130803"	8.19956781049897	-0.905221560625433	0.414163848298326	-2.18566049244693	0.0288404533445367	0.0530782969472569
"ENSG00000130811"	101.194279418701	-1.89353574742314	0.215694424361397	-8.77878857105043	1.65244833443194e-18	1.0031890086699e-16
"ENSG00000130812"	0.0484229201286571	-0.86238677309261	3.95397862641349	-0.218106078604388	0.827346461373756	NA
"ENSG00000130813"	4.06882578832095	-0.678022651188335	0.419183730631176	-1.61748322189752	0.105774014483502	0.162941168521925
"ENSG00000130816"	292.913697966272	-0.747765343687474	0.105662616707279	-7.0769148729208	1.47399013312192e-12	3.08709088519046e-11
"ENSG00000130818"	3.09198982428397	-1.09598300325709	0.646558999585999	-1.69510130391636	0.0900562049339069	0.142046990980219
"ENSG00000130821"	0.494175980454787	-0.42592479141983	1.16425437501307	-0.365834821462492	0.714488334568285	0.776956027671864
"ENSG00000130826"	30.4235182875961	-2.08900938213561	0.358014725531365	-5.83498172885236	5.37964618899495e-09	5.14482332619982e-08
"ENSG00000130827"	0.694408986303715	-1.47358456687033	1.13473824753568	-1.29861187817589	0.194077159510948	0.271310340355079
"ENSG00000130830"	4120.75350716436	0.400269634504118	0.0785509939096313	5.09566607094249	3.47517222581247e-07	2.18084464680882e-06
"ENSG00000130844"	2.53033174513345	-3.11951043784938	0.661654300269924	-4.71471346377824	2.42051129129716e-06	1.23990389290966e-05
"ENSG00000130856"	12.760405583945	-1.02392756017937	0.326582611359975	-3.13527886838637	0.00171690814793055	0.00438161318270944
"ENSG00000130881"	0.668871809618953	1.19184024482408	1.28497330482391	0.927521404802577	0.353655883557546	0.446262653087369
"ENSG00000130921"	7.56673791793179	-3.30028913339508	0.409977503393356	-8.04992738889041	8.28431707626417e-16	3.24335720534081e-14
"ENSG00000130935"	31.4663662368547	-3.04832345621348	0.53778466807299	-5.66829743796219	1.44223441635589e-08	1.24767310055245e-07
"ENSG00000130939"	23.6821570412887	-0.324029540786419	0.307830930198259	-1.05262177708305	0.292514372303501	0.382133905572056
"ENSG00000130940"	0.108765194841741	-0.40416230334915	2.32790807924099	-0.173616092041284	0.862167184469655	NA
"ENSG00000130948"	38.6328909395152	-0.893279149171301	0.268310477912204	-3.32927419056515	0.000870726381511156	0.00238843158113162
"ENSG00000130956"	21.3817423591232	1.49421473815806	0.51224878673881	2.91697077053291	0.00353448893362719	0.00831917882054933
"ENSG00000130958"	166.469461669713	1.02928988673344	0.200604534602245	5.13094027896375	2.88298377150309e-07	1.84224757480352e-06
"ENSG00000130962"	0.297354981655549	0.241096292623415	1.01252761670681	0.238113300462428	0.81179321910908	0.856336199963615
"ENSG00000130985"	144.118073108573	-0.727317865798768	0.204013857054422	-3.56504149423904	0.000363798628284431	0.00110052687083109
"ENSG00000130988"	0.402746778219817	0.271002264758775	1.33936249232722	0.202336758204937	0.839653465323581	0.878007770363781
"ENSG00000130997"	0.954920614516435	0.158327549252145	1.06591908733578	0.148536179840703	0.88191963524204	0.911347817431805
"ENSG00000131002"	3.94829190064804	-2.24417649229246	0.789099341574726	-2.84397207557414	0.00445549525596488	0.0102352358930575
"ENSG00000131013"	62.0026547392244	-1.20718004151365	0.258469755022382	-4.67048858930945	3.00484175333795e-06	1.50635591861587e-05
"ENSG00000131015"	0.0729513837158799	-1.48056279936863	3.72333991998391	-0.397643736856298	0.690892815997165	NA
"ENSG00000131016"	0.0767284921094992	-1.03474080417673	3.19540623122093	-0.323821363952642	0.746073280869232	NA
"ENSG00000131018"	79.966758691313	-3.50771999306967	0.387532237511168	-9.05142760663513	1.41111202624526e-19	9.97258196599278e-18
"ENSG00000131023"	3.06461774588341	-1.4702641129938	0.462124418510546	-3.18153305495638	0.00146497804212548	0.00380562910434142
"ENSG00000131037"	0.590007971682814	0.670232598671385	1.02144755471876	0.656159580171422	0.511721452702382	0.601372105151328
"ENSG00000131042"	27.9550301120135	-2.9992923462898	0.502211131471572	-5.97217416806616	2.34112396873979e-09	2.44047121128617e-08
"ENSG00000131043"	4.53620342852668	-2.37932827123836	0.417658896181878	-5.69682171980416	1.22061446496136e-08	1.07278622076738e-07
"ENSG00000131051"	463.877287082563	-1.20894734316165	0.15135130350373	-7.98769032822932	1.37490290443948e-15	5.21970714217094e-14
"ENSG00000131055"	0.0839265721708556	0	4.92010515073928	0	1	NA
"ENSG00000131061"	1.26080595471583	-1.67340097106684	0.817665803679654	-2.04655858608274	0.0407014446122103	0.0717088478906764
"ENSG00000131067"	0.85917814782222	-3.75912212429336	1.13646751976767	-3.30772508576562	0.000940570926779667	0.00255862770271429
"ENSG00000131069"	37.6805408007614	0.733917400526682	0.314872774232289	2.33083791482478	0.0197619080384328	0.038105338558506
"ENSG00000131080"	0.0698456601569991	-1.42795988346093	4.91952630558803	-0.2902636950714	0.771614510903816	NA
"ENSG00000131089"	4.17321234377435	-1.59242038243845	0.537772141983532	-2.96114331353224	0.00306499282429063	0.00734330078434442
"ENSG00000131095"	2.1847790694327	-1.0068301415891	0.404491426721995	-2.48912603599159	0.0128057559766727	0.0260759226413788
"ENSG00000131100"	651.035355986214	-0.0119900685165937	0.101133516534801	-0.118556823963179	0.905626473500954	0.929364690693027
"ENSG00000131115"	2.18269781391221	-1.92392129576598	0.61471441379385	-3.12978067960382	0.00174936859581276	0.0044586736857584
"ENSG00000131116"	0.261951456127034	-0.450136120349282	0.94913118788952	-0.474261225521628	0.63531363804588	0.711462477320841
"ENSG00000131127"	3.28173159731971	-1.6509294413232	0.421072868996854	-3.92076897582195	8.82668531296679e-05	0.000308184824671891
"ENSG00000131142"	0.278376879934601	-1.78670854177761	3.12097699623946	-0.572483726708162	0.566994307485449	0.65190626993634
"ENSG00000131143"	554.807848530739	-0.72150191892276	0.0927903612016861	-7.77561278541126	7.50830482322853e-15	2.43463408868029e-13
"ENSG00000131148"	2.42146032926609	0.410985984907424	0.589639024736047	0.697012863236796	0.48579474380149	0.576834168906456
"ENSG00000131149"	6.427022793158	-1.1659992145723	0.332656816343054	-3.50511144605513	0.000456416183267004	0.00134332114558246
"ENSG00000131153"	2.40707978009459	-2.19317110711502	0.874843422815185	-2.50692986872731	0.012178487235215	0.0249452634644023
"ENSG00000131165"	34.6342900572909	-0.0341204779945895	0.174397265673339	-0.195648010092658	0.844885679771037	0.882943016070726
"ENSG00000131171"	3811.61209866666	0.269718641996122	0.0761239873642889	3.54314916145146	0.000395379002694035	0.00118605094386733
"ENSG00000131174"	94.2726770355251	-0.694597787441621	0.141181070799702	-4.9199073466943	8.65851900175105e-07	4.97386620938438e-06
"ENSG00000131183"	0.0386003842719095	-1.20668459745076	4.91973606307676	-0.245274254955887	0.806244084575669	NA
"ENSG00000131187"	1.08446529740603	0.203868156732168	0.838877288543857	0.243025004391342	0.807986027313875	0.853376413428304
"ENSG00000131188"	11.09575988001	3.66982141211743	0.926791238504579	3.95970663041534	7.50418913011478e-05	0.000266465422319278
"ENSG00000131196"	18.4400143727671	0.164384303513823	0.335229956580952	0.490362810025682	0.623877188309238	0.701963710980536
"ENSG00000131203"	4.49259925657437	1.43529164575449	0.707973624077967	2.02732361339556	0.0426293281471701	0.0746568523568625
"ENSG00000131236"	4531.22179064958	0.567993936011287	0.107768932779955	5.27047936134831	1.36067926005287e-07	9.34305973233116e-07
"ENSG00000131238"	72.39338683012	-1.91273099461148	0.39870530012368	-4.79735532489321	1.60774253341707e-06	8.64130259478186e-06
"ENSG00000131242"	1.8497686933561	-3.12175432672826	0.930936187184758	-3.35334942362565	0.000798398425193596	0.00221873940262007
"ENSG00000131263"	4.46698505899673	-0.934628117383939	0.331778781911315	-2.81702196867359	0.00484712100868563	0.0110100831746657
"ENSG00000131269"	19.7993077765216	-2.73147062071227	0.530557568051853	-5.14830206030595	2.6285496577519e-07	1.69548462545288e-06
"ENSG00000131323"	2.46988461333351	-2.86102997976603	0.701411401643807	-4.07896132435401	4.52373611895085e-05	0.000169683199388301
"ENSG00000131351"	5.97400320841565	-2.52714744093207	0.657878501428981	-3.84135890661093	0.000122355058941875	0.000412267742610754
"ENSG00000131355"	9.56558803761003	-1.37806445773892	0.664666028115987	-2.07331862837202	0.0381426361706077	0.0678633336720267
"ENSG00000131368"	2.45730474506147	-3.0999177693275	0.511311433841639	-6.06268032388181	1.33871581816354e-09	1.47827265145126e-08
"ENSG00000131370"	10.0739521848164	0.0608595802258154	0.307253308542546	0.198076240462641	0.842985413892865	0.881224454893239
"ENSG00000131373"	22.1034297755571	-2.02536454754358	0.512947391173475	-3.94848396228341	7.86476838479554e-05	0.000277837408641034
"ENSG00000131374"	80.8470379726617	-0.0984296041277904	0.23922414102721	-0.411453474992704	0.680740049600757	0.74936325773209
"ENSG00000131375"	12.3452010607385	-1.24300300332453	0.445035619178241	-2.793041612309	0.00522149745066776	0.0117577543084399
"ENSG00000131378"	8.94870012488015	-2.22035128765365	0.542941423335338	-4.08948588599822	4.32330372883536e-05	0.000162563297918363
"ENSG00000131379"	1.90880860318798	-1.14649260300896	0.67980234588812	-1.6865087476436	0.0916978516395012	0.144105987843409
"ENSG00000131381"	4.82496438009691	-1.98478216730578	0.573820028560977	-3.45889315206235	0.000542400028717035	0.00156935015657137
"ENSG00000131386"	0.152394085043832	-0.144489472252521	3.2905000841923	-0.0439110981782541	0.964975268768106	NA
"ENSG00000131389"	71.432677285628	0.702395830571021	0.176267187700652	3.9848359739186	6.75267537805511e-05	0.000242719403716686
"ENSG00000131400"	0.317391329462545	-0.996491726076633	2.18131255289109	-0.456831243535408	0.647792347022404	0.722092237670125
"ENSG00000131401"	25.6610660564726	-2.67153873688255	0.487833635123813	-5.47633156988962	4.34233697348839e-08	3.35623925023239e-07
"ENSG00000131408"	116.710392019252	0.0280564114086962	0.178515074496896	0.157165502620811	0.875114415297788	0.905809806010126
"ENSG00000131435"	0.113349306483006	-0.99367161066752	3.87949250331948	-0.256134432484993	0.797847035283586	NA
"ENSG00000131437"	9.98606202695504	-2.10200092316414	0.450912815139874	-4.66165709331657	3.136735051906e-06	1.56394159733417e-05
"ENSG00000131446"	3.0032034486797	-1.53758186481204	0.377613802891926	-4.07183702776908	4.6643811064487e-05	0.000174436461405616
"ENSG00000131459"	0.0565676850824792	-0.930526540937708	4.92007003866984	-0.189128718417448	0.84999193361252	NA
"ENSG00000131462"	12.0588851645579	0.247531427848344	0.356357076852721	0.694616282169827	0.487295805610553	0.578367366903715
"ENSG00000131467"	24.720823220294	-0.617445946807095	0.336052861660551	-1.837347683207	0.0661585848291772	0.108980571065132
"ENSG00000131469"	512.582108322618	-2.44007637673241	0.23490150419268	-10.3876575210473	2.82198691401395e-25	4.18169910344369e-23
"ENSG00000131470"	1.32489732720969	-1.37692379187452	0.661250627632936	-2.08230243471142	0.0373148536691932	0.0666022533888294
"ENSG00000131473"	51.6136523204462	-0.953014320494723	0.386851665934735	-2.46351354902917	0.0137582695369581	0.0277806172144791
"ENSG00000131475"	12.7565019810085	-1.87883604722466	0.345767984022243	-5.43380571378696	5.51646440168265e-08	4.17246958943955e-07
"ENSG00000131477"	0.383465722950039	0.848216569881924	1.11503561911932	0.760708048548137	0.446831466418387	0.539021747086116
"ENSG00000131480"	0.0810766037963055	-1.2875413221666	3.99828161625751	-0.322023670601716	0.747434762337894	NA
"ENSG00000131484"	0.089673008855525	-1.24307642990991	2.75712286175803	-0.450860005969152	0.652090449949515	NA
"ENSG00000131495"	8.25856282714132	-0.898628795399307	0.213759288800305	-4.20392863600332	2.62321674628124e-05	0.000103553566257525
"ENSG00000131503"	0.0614600460893568	-1.18883295477636	4.55462913323991	-0.261016412093841	0.794079850836863	NA
"ENSG00000131504"	607.456660628798	0.0527502207811365	0.161290286400213	0.327051442206795	0.743628977414669	0.800456684515828
"ENSG00000131507"	138.470706127059	0.416822753096223	0.226399699128421	1.84109234553261	0.0656080272009865	0.10820299459751
"ENSG00000131508"	78.3072841482751	-0.397305716304887	0.174288927076231	-2.27958094050985	0.0226325544240543	0.0429672451464241
"ENSG00000131558"	34.5205791729922	-0.940800764044208	0.302314380630107	-3.11199474561322	0.00185827806547305	0.00470406502944235
"ENSG00000131584"	2.06458027472762	0.950580030182482	1.11865471229867	0.84975285021522	0.395462508487687	0.488645999235077
"ENSG00000131591"	0.672522440122467	-0.697983299545792	1.12977897510718	-0.61780517687504	0.536703770533467	0.624477766102813
"ENSG00000131626"	14.0803298651569	-2.97094799800411	0.334723064999651	-8.87583889089689	6.94082539522514e-19	4.46969695194382e-17
"ENSG00000131634"	15.0972711844566	0.267885197683601	0.215126243109575	1.24524648323428	0.213041160882967	0.293192657356176
"ENSG00000131652"	16.5649969533454	-2.34006307324339	0.510131975533972	-4.58717191917634	4.49290689759621e-06	2.15813000891507e-05
"ENSG00000131653"	35.7030834485044	0.373025101672486	0.212884264664076	1.75224365342881	0.0797319203104137	0.128033744325077
"ENSG00000131669"	40.751257367	0.197371583450339	0.233308416398147	0.845968553116913	0.397570287426294	0.49040619426753
"ENSG00000131686"	0.465088445906381	-3.34140403048735	1.61306738749026	-2.07145966523208	0.0383158600560811	0.0681420328171553
"ENSG00000131697"	1.14429955906177	-2.11742783866611	1.07376348267208	-1.97196856927641	0.0486131946569077	0.0837841965441277
"ENSG00000131711"	46.3963891993202	1.41225821890045	0.306565080538398	4.60671586085473	4.09078375434697e-06	1.98154976866979e-05
"ENSG00000131724"	4.33753786941604	-1.6693155950803	0.807437857956605	-2.06742299562825	0.0386943132644987	0.0686996046248463
"ENSG00000131725"	266.76920730183	-0.37263615958287	0.194292962187585	-1.91790868484006	0.0551225908190872	0.0931621810249988
"ENSG00000131730"	0.0270043026445418	-0.989095390145328	4.92002657510738	-0.201034562526472	0.840671548733592	NA
"ENSG00000131732"	6.04919324933386	-2.4672240173964	0.483616409533841	-5.10161352832209	3.36769907760705e-07	2.12209698164164e-06
"ENSG00000131746"	0.0499944300146356	-0.993824483724008	3.91805777350178	-0.253652330102262	0.799764164803126	NA
"ENSG00000131747"	18.1215738494249	-0.270215608435609	0.363041195849511	-0.744311145745619	0.456688259841728	0.548750624193813
"ENSG00000131748"	18.1230329783151	-1.09632513964322	0.411665607583655	-2.66314484243242	0.00774140839623575	0.0166902924137242
"ENSG00000131759"	3.17967645738639	-1.96894020167793	0.564706805005819	-3.48665924374267	0.000489094104865147	0.00143013067242661
"ENSG00000131773"	0.333636804576276	0.192421716189714	2.0862689368603	0.0922324599623749	0.926513348631277	0.946359357951944
"ENSG00000131778"	545.875627455499	0.486419575325695	0.123871707838281	3.92680123503855	8.60830616440186e-05	0.000301400069236845
"ENSG00000131779"	9.63648680623685	-1.55429769875592	0.296419835484099	-5.24356845491637	1.57500335871621e-07	1.06711510749597e-06
"ENSG00000131781"	48.9880749440108	0.691301866506184	0.235803892648204	2.9316813168031	0.00337132502323931	0.00797352317969482
"ENSG00000131788"	8.97337821035169	-0.932815049856891	0.403462240728295	-2.31202565120605	0.0207762697725592	0.0398050568240844
